12289253,1736229600,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61761,0.4639,-373.03
12289254,1736219100,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61762,0.4639,-373.02
12289254,1736218920,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61762,0.4639,-373.02
12289256,1736229660,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61764,0.4639,-373.00
12289257,1736219160,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61765,0.4639,-372.99
12289257,1736218980,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61765,0.4639,-372.99
12289259,1736229720,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61767,0.4639,-373.03
12289260,1736219220,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61768,0.4639,-373.02
12289260,1736219040,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61768,0.4639,-373.02
12289261,1736229780,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61770,0.4639,-373.03
12289262,1736219100,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61771,0.4640,-373.02
12289262,1736219280,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61771,0.4640,-373.02
12289264,1736229900,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61773,0.4640,-373.03
12289265,1736219340,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61774,0.4639,-373.05
12289265,1736219160,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61774,0.4639,-373.05
12289266,1736229960,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61776,0.4639,-373.09
12289267,1736219400,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61777,0.4639,-373.11
12289267,1736219220,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61777,0.4639,-373.11
12289269,1736230020,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61779,0.4639,-373.15
12289270,1736219280,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61780,0.4639,-373.14
